Ticker,MarketCap
HTBI,545847808
ORRF,545440320
GTN,544875520
CLNE,544761728
ALT,544528896
NOAH,543818304
BGB,543342400
TELL,541624256
NGNE,541343424
ORC,540265792
ACTG,540118784
GCBC,540090112
QTRX,539991104
IQI,539414720
CTNM,538903168
TERN,538436864
MNMD,536886784
FTHY,536187136
NGVC,536065504
VERV,535280096
MGIC,535182336
RERE,534301824
RILY,533803200
UFCS,533743488
TBLD,533201216
MITK,532944960
WIW,532913504
MCB,532837984
LIND,532654336
UVE,532618560
YMAB,529662976
OCS,529458176
HAFC,527520064
KALV,527353760
SAVA,527258432
EMO,527220384
GLAD,527111520
CNSL,527013472
PSBD,526345728
FNKO,525805216
MUX,525787520
FSBC,525753664
OPY,525746112
SMBC,525296160
LAND,524674176
NNDM,523978848
LAAC,523619776
NPK,523592128
FC,521942784
OFLX,521673440
ALEC,521440672
BRY,520107648
BLE,519509504
NUS,519272672
SOI,518805152
EBS,517729792
HONE,517344608
NXJ,517060576
HPS,516837760
GDOT,516403040
EYPT,516156384
GAIN,515843136
CAC,515324352
SMWB,515163392
CYH,514869024
GGR,513984032
DIN,513743392
BUI,513450496
VCV,512428352
BALY,511730400
OABI,511625248
VALN,511385824
PLOW,511070208
SOHU,510932896
ZIMV,510571552
CSTL,510457120
NOA,509995040
GUG,509440320
THRD,509002304
DSU,508856448
PNNT,508424992
CDMO,508330880
BLW,508156832
DIAX,507318240
TMCI,507226272
MYE,507176128
MCBC,506833600
NBN,506423744
THW,505976032
DDD,505079808
GFR,504586272
ACIC,504112384
MYD,502382496
GHY,501739264
SVCO,501167424
LENZ,500731552
SHCR,500645728
MSBI,500525920
CCBG,500332704
AIOT,500250976
OLP,498460832
HRTX,497908160
BTMD,496292000
BAND,495591296
TSHA,495392352
LE,494021088
ITRN,493759136
CMPS,493710048
FMNB,493405696
ZEUS,493058432
NNOX,491492896
ATLC,491393568
LND,491299872
OSPN,489342336
RDW,487905536
MEI,487327200
VYGR,486278752
RSVR,486201760
SD,484302144
FULC,483555008
SES,481966208
WASH,481104608
INOD,476148000
CPAC,475626848
TRC,474314016
WLFC,472957824
ASGI,472623744
RMT,472328608
OCGN,472244608
CCRN,472232288
ELYM,472172800
CTLP,471806816
ESPR,470808096
SPFI,470744192
VHI,469023328
THFF,467956512
SLSR,467675776
CEVA,467633056
FRA,466474304
GAU,466324896
MXCT,466266240
AROW,466043968
SEZL,465859456
MMD,464981216
NQP,464850304
NCMI,464516640
MVF,464426912
RDUS,463492960
EHAB,462934304
MLP,462707936
IVR,462378432
NBB,462233248
CMP,461491872
ALLG,459363680
EOSE,458956640
AGS,458785344
PKST,458694080
SMRT,458149568
NFBK,458075584
GUT,457759712
GLRE,457408224
ICG,457287616
TMC,456726752
TTI,455708000
NKTX,455573056
CHW,455353184
ABSI,454597664
TBPH,453747744
PAL,453701600
GRAL,453126976
HPI,453008416
RWAY,452930784
ODC,452808352
MUA,452508256
KODK,452056512
NKLA,451731808
GDEV,451211520
EDIT,451075456
WOW,450741536
PFIS,450204000
NPFD,450177152
NML,449871680
DAO,449391424
DAVE,449367936
HRZN,449105760
BFK,449073152
AMCX,448801216
CCNE,448426880
JPI,448046944
VZLA,447594240
ACCO,446637376
SPWR,445711552
SRI,444814560
ZJYL,444593504
BYND,444460192
ISPR,444436736
ANSC,443756256
FPH,443618752
ECCX,443222144
DDL,443094144
ALNT,442542944
WLDN,442423552
ZUMZ,439954496
EB,438961152
HLLY,437997696
ONEW,437836672
LYTS,437820896
ISD,437491872
AEHR,436901120
DGICA,436163904
WALD,435304544
GNE,435174848
ADTN,435140736
IAUX,434933600
SMBK,434672288
HOUS,433872832
CLDT,433758080
LYEL,433396320
QURE,432575136
EVLV,432361024
NTGR,431707328
HFRO,430800576
JILL,430556896
HIFS,429901664
NMAI,429515616
TSAT,428044032
BHB,426811840
ETO,426369216
BTBT,426272896
KRRO,425166592
PGC,423546208
LWLG,422730880
WDH,422436288
DGICB,422152640
URG,421875744
NEXN,421722144
CRMT,420961792
BVS,419985600
AVXL,419813376
SNDA,419098624
VPG,419045376
AIRTP,418186784
SENEA,417830816
AVK,417599040
DBI,417338368
ETB,417267616
LOVE,417064416
BOC,416833088
OXLCO,416696576
CWCO,416616640
CSV,416292992
EVN,415712224
SENEB,415176128
CTO,414870912
VALU,414699136
KYTX,414337056
ESQ,413810720
YRD,413808224
MYTE,413415264
PGEN,412706688
KRNY,412396800
RICK,411797312
GBLI,410988896
DADA,410030784
AURA,409723104
FSD,409146400
PACB,408534016
IGD,408144480
BETR,408024032
ALRS,407797632
LANDM,407406272
NEGG,406581888
CHUY,405601280
PTSI,405440320
FFWM,405076992
HQL,405060928
VKI,404760672
RMR,404713216
HIX,404707328
MYN,404587424
FFIC,404348384
SHBI,404332416
DHIL,404065536
EAD,403895872
HVT,403781888
PRTH,403528128
DFP,403470976
PSTL,402741600
NETD,402218752
PERI,401661312
ALXO,401170752
ANIK,401153504
LNZA,399424704
FFA,398564704
VLGEA,398109120
HDSN,397765248
CDLX,397581440
ENGN,397495808
ARTNA,396277600
ACRE,395991904
CABA,395867296
OPFI,393800000
MPB,393700576
BBAI,392491232
WTO,392113984
MTW,391128704
ORGO,391087392
CVGW,390534208
SMHI,390292288
CERS,390117888
XFLT,389395104
LEO,387137952
FATE,387028800
HIVE,386370592
DPG,385444256
GBAB,385320704
EFR,384285152
MOFG,383799104
TYG,383553408
SDHY,382803168
LINC,382669824
ASA,382470496
FUBO,382347008
SGU,382250944
KIO,381584032
HIPO,380859040
YSG,380248512
RNAC,379699936
LMNR,379671872
SMLP,379093696
KTF,377625792
MCI,376944992
IPX,376711392
CYD,376304960
HCAT,375757120
GNTY,375457440
PPTA,374664064
AMWL,374200544
SGHT,374167360
XPER,372246080
REI,372121536
HIO,371362368
NLOP,370810304
MCS,368657088
JOUT,368580512
TITN,367594784
NVEC,367311328
CCIX,366991648
RBB,366593152
HSHP,366126016
CARE,365709952
REAL,365593056
BFZ,365423040
HPF,365244224
TRML,364180288
AXGN,364059328
RRAC,363994528
ANRO,362396320
ADCT,362290528
CWBC,361930432
BGR,361714048
SOR,361198528
TCRX,361052928
DENN,361009088
MODV,360672640
TALK,360580608
VRCA,359722432
KMDA,359246880
AAOI,359119904
GPAT,359015616
AVNW,358488032
SHYF,357490624
UXIN,357084096
CDRO,356947456
MEC,356242592
ACP,356171840
QIWI,355582720
PANL,355048896
BBCP,354481440
ASLE,354365152
NAN,354309088
RYAM,354110944
RDVT,353423072
EFT,352925248
CCCC,351597632
ACIU,351091072
SDST,350857920
BBW,350097344
DSX,348930912
SLDP,348780640
RFMZ,347987232
WTI,347316800
XERS,346919040
PPT,346712096
RGP,346526880
CYRX,346279520
LSEA,346052064
ARDC,345785856
ATNI,344636992
BWB,343817440
NWPX,342778496
BSRR,342415104
ITIC,341449632
RVNC,341025984
QD,340927200
JRI,340241248
RRBI,338254336
IMMR,337660896
VNDA,337550144
MIY,337295104
HYLN,337281760
SCM,336914016
NEWT,336874368
SAVE,336715584
HBCP,336594144
SWIM,336317440
ZH,335372736
GHI,335009408
LXFR,334729824
FOF,334562400
MPX,334343168
SKYT,334290304
FORR,333608192
ACB,333565280
CCSI,332701664
AUDC,332657568
BLNK,331982112
CVEO,331958016
IPXX,331562496
NRIM,331019712
IPI,330533280
NREF,329979392
LOCO,329653088
MHN,328726176
ASG,328449568
JFIN,327740832
QRTEA,327626304
AWP,327539680
TWN,327118400
BRT,326208736
FRBA,324987808
FHTX,324779456
FARO,324003552
NVRO,323946240
STRO,323905440
SAR,323851040
PSTX,323838368
FCEL,323776448
LAW,323570528
NBH,323429664
AFB,323380128
AGEN,323179232
PFL,323081504
SGC,322680000
TTSH,322369664
FMAO,322213440
HEAR,321549120
NPCT,320905792
MCFT,320601280
SPOK,319882048
ACNB,318867904
FISI,318206144
PMO,317771776
OSUR,317655168
AMSWA,317496928
ENTA,317479200
GCO,317046464
RFI,316741792
AMBI,315350400
TRUE,315338240
UROY,315015680
APEI,314594272
WTBA,314589920
COOK,314442816
NAUT,314415136
ADAP,314341280
SLDB,314327264
FINS,314282496
GTE,314174144
AAN,313962112
UIS,313258944
INZY,312988832
EDD,312381312
NODK,312330624
FBIZ,311904160
PKOH,311869280
HYAC,311727200
HNST,311695136
EBTC,310976192
PMTS,309984096
AIP,309756768
TPVG,308822528
DCGO,308760640
MIN,308402464
NL,308139392
SOPH,307916736
OIA,307376672
GHM,306985728
GAMB,306830976
LPA,306632800
AMRN,306426112
BSVN,306107456
NYXH,305804512
TCBX,305690656
QUAD,305396608
TBI,304778912
XOMA,304698560
RMM,304582048
CPZ,304299104
BMRC,303811616
NWTN,303358208
BDTX,303283424
JWSM,303084128
TRAK,303063456
UHG,302821888
JSPR,302466272
QRTEB,302076256
BGH,301751008
COMM,301433312
NCV,300998304
HNRG,300660864
NRDY,299565088
AENT,299529920
BYM,299442144
WBX,299157056
CHGG,298984736
TTEC,298659232
ZYXI,297733632
RCS,297617376
JGH,297597824
CAN,297544000
SPXX,297417600
LSAK,297328608
BRW,297281184
CBNK,297028064
BARK,296791040
AOMR,296483392
OBT,295489120
REFI,294717632
SRG,294283200
WEYS,294116576
MGTX,293881184
UNTY,293543296
DSM,293359328
ALTG,292523136
NATH,292274976
IMMP,291974592
JRVR,291636928
ALIM,291280064
MGNX,291245792
NCA,290689984
EAF,290598720
BGT,290419808
GWRS,290113216
TROO,288375744
VLN,288278144
ORN,287816800
WHF,287749568
SBT,287703776
GMGI,287699296
MTA,286933216
LX,286078592
INO,286054112
MNDR,286051872
CIX,286048352
TLS,285596832
OBIO,285592224
BOOM,285196480
CZNC,284919136
CLMB,284736576
FSBW,284555840
PMM,284499680
IBEX,284037600
AFRI,283575552
MTLS,283522560
PIII,283518304
GENC,283333344
PROC,283188224
MYPS,283088384
AMPY,283027744
AVIR,282989632
EGHT,282722880
ZNTL,282632544
NEWP,282604352
DOMO,282492768
NATR,281696192
PKE,281522240
VBNK,281454112
FNLC,281085248
FRST,280761696
LUNG,280638240
PBFS,280559168
TCMD,280393952
CTR,279811904
KNOP,279502400
SPIR,278922880
GOSS,278249376
AEF,277866112
OIS,276446432
ESEA,276136576
TNYA,274811264
GRIN,274614112
RM,274124736
ACCD,273628736
IIF,271052192
MCR,270631840
GENK,269882848
RLGT,269792032
WSBF,269511584
RMAX,269205120
BLDE,269164096
MG,268793568
NBTX,268784640
CRMD,268476192
BLZE,268309600
QTTB,267980736
ILPT,267934224
RMNI,267613600
DBL,266852016
AKBA,266186912
MAMA,266058528
CUBWU,265867008
SCD,265635904
RIV,265590624
SSP,265562896
FCT,265550352
PMX,265084032
EOT,264842064
MBI,264586736
TRTL,264385552
MVBF,264158896
FDBC,263040576
MMT,262983072
HYI,262747392
INBK,262705056
FTF,262433072
LFMD,261813248
ARL,261500896
ZTR,261261536
BNY,261188192
TEI,260936912
VPV,260933024
LEGT,260831920
SLAM,260525312
OOMA,260040016
NOTE,260021424
USCB,259257360
GROY,259236928
PLAO,259232368
BCAL,258634384
XHG,257718064
GILT,257712768
ONTF,257472208
GHG,256906320
BKT,256544704
FRGE,256171600
ZVRA,255724896
IRBT,255364832
VMD,255246752
AIRS,255035088
USAP,254925328
ERC,254903296
TCI,252959296
MTRX,252606400
CBUS,251958624
RCKY,251720032
EVI,251717856
HBB,251657360
ZURA,251551008
NEN,251300352
MXF,250753008
NGS,250731936
CTV,250556544
GASS,249891088
GOCO,249782912
GPRO,249770368
NUW,248984528
SENS,248667008
AQST,248535088
RNGR,248512624
NKTR,248427008
SMTI,248405760
MRSN,248392832
GLUE,248271024
SVII,248247968
SSBK,248191936
AGD,248029376
RLTY,247825968
VSTA,247803456
OMER,246262848
FLIC,245650640
ANGO,245534096
LUNR,245213472
UTMD,244731904
RENE,244420896
ATAI,244412768
PMF,244347648
ACRV,244236272
CIVB,242982144
TECX,242377760
BFLY,242314192
JMSB,242043136
PSF,241970096
JCE,241666432
SLI,241602960
FSTR,241420672
BHR,240382128
FREY,240013184
PCYO,239682560
DSGN,239538784
LNKB,239453872
EVM,239327120
NECB,239247280
SFST,238810912
AVD,238709488
SCLX,238608368
INSE,238344576
PERF,238326656
NXDT,237865152
SOWG,237737856
GCTS,237711232
BCML,237676576
SMLR,237553536
GLO,237278752
HLXB,236670000
CPS,236528576
MPLN,236408608
HMST,235908576
ALAR,235041312
DC,234434624
PINE,233322176
GPJA,233111952
OB,232980160
EPIX,232905744
KFS,232865312
CBAN,232827040
TSI,232475968
UBXG,231932704
FUND,231570288
CZFS,231522720
CLAR,231321120
MVT,230935696
AFT,230645024
ME,230420784
MQT,230187344
CDXS,230017776
WRN,229565696
SIMAU,229539984
JRS,229406448
CNDA,228950832
ZEO,228795888
BLFY,228554768
VIRC,228527168
API,228205248
FF,228006272
RZLT,227578736
SKIN,227482880
MVIS,227326000
ASUR,226897152
RCEL,226779360
BYRN,226516256
CDZI,226430624
NVX,226180512
NCZ,226063936
MUE,225975616
PROF,225967328
MSB,225401600
PHT,225196784
EMX,224838896
CRNT,224378368
GUTS,224157488
PCB,224132992
MFM,223372704
RENB,223192704
BRLT,223143600
AEYE,223059536
MOLN,222573328
DCTH,222286400
EM,221962576
BPRN,221935920
STRS,221789744
VTN,221657360
FAAS,221276240
TCX,221094640
XYF,220002208
PBPB,219633440
GNFT,219587840
PAYS,219330576
ATNM,218908720
LGI,218876976
ACV,218798912
SABA,218696016
CHMG,218276816
PRLD,218070512
TSBK,218053184
IPSC,218012064
NTG,217819488
CLBR,217812496
BLUE,217798464
CDXC,217551760
PLL,217324672
COFS,217290864
JOF,217278512
PFMT,217008576
CYBN,216968048
RGCO,216653808
NWFL,216310128
ALDX,216268784
OZ,215904560
BNED,215298720
CPSS,215048912
CTGO,214936912
MOND,214606576
LANV,214583360
CMCL,214462880
AIF,214411312
DHY,214273968
ARQ,214078192
EOD,214037520
SHIP,213823120
PLBC,213656560
TSVT,213332416
NPCE,213171616
NC,213156528
ABEO,212596416
INGN,212193904
HIE,212139456
OM,212061840
SWKH,212035904
ONL,212025888
FREE,211810960
OVLY,211329680
MITT,211326432
NHS,211274912
HAO,211172000
SNBR,210762144
PDLB,210648352
HRTG,210166400
MED,210158304
MHI,209269152
CLPT,209216896
SEDA,209032048
CIO,208600560
NPV,208464256
EIC,208434240
PKBK,207554592
BKN,207159552
STEM,207139600
TDF,206627760
PNRG,205686112
KVAC,205474320
APPS,205014000
FVCB,204846880
ETX,204774064
IVCB,204601552
CANG,204555408
JYNT,204094256
QBTS,204045648
DXLG,203823552
SHMD,203486160
GHIX,203426096
BTOC,203424000
CAF,203337104
GLSI,203246400
SERA,202780096
IONR,202753152
BRBS,202134896
JAKK,201976832
XBIT,201933232
OPP,201457440
EMF,201150208
LCNB,200972032
SLND,200747424
CLLS,200188000
MIO,199330976
DMB,198784800
MAV,198728672
AGBA,198629664
MHLD,198413824
ALCO,197999952
TRVI,197922640
FFNW,197892240
DOGZ,197580464
FET,196539200
ONIT,196255744
OTLK,196138928
EMP,195599744
ARAY,195511072
PVBC,195456336
ENO,195454736
SEVN,195284544
EVTL,195185856
TDUP,195153120
NMG,193467328
PRCH,193414272
PEGR,193085488
POWW,193073216
BRLS,193051456
SJT,192960432
NAK,192828976
LCTX,192600480
STTK,192581152
LEV,192565488
ITI,192528896
MX,192487040
INBX,192239952
EXFY,192016240
PCK,191582816
VRA,191375808
MBCN,190465184
BWFG,190431392
BDSX,190378752
EGAN,190294352
TPIC,189874000
WIA,189843536
RANI,189672944
MFIN,189583408
LGCL,188877472
CALB,188600576
BCBP,188396704
IGI,188339232
ESCA,187824688
EPM,187136144
CSTE,186840832
MDWD,186599760
GBIO,186280640
HQI,186200000
SNFCA,186192928
VBF,185891552
BSL,185241040
GDO,185220592
ODV,185123408
IVCA,185018320
CHRS,184708864
SUUN,184620544
ASPI,184275568
MASS,184150976
POET,183887824
CVRX,183778560
FLL,183578224
EDAP,183292768
SBXC,183194992
VABK,182933200
TRIS,182727792
SKYE,182722032
BW,182189648
PTMN,182027696
ATLO,182001520
OPRX,181875856
ULBI,181514432
GAUZ,181207344
OPT,180804320
IHRT,180547936
TLYS,180490208
ENJ,180401728
DHF,180022816
TWIN,179855024
NIU,179640528
ESSA,179428848
PCQ,179370448
ENX,179253760
ATLX,178956176
FFIE,178731744
INMB,178635072
FENC,178413312
ARBE,178403584
DIBS,178372384
NKSH,178286848
BMEA,178285216
OXSQ,178268368
QRHC,177835376
GLDG,177810336
MPV,177320784
OGI,177182512
RELL,177052160
HGLB,176846688
PYXS,176665504
KLTR,176293216
HCVI,175979248
CADL,175857952
NRGV,175642992
INSI,175485488
PLG,175240800
TG,175183296
KNDI,174716400
EP,174525392
RGTI,174497792
VTYX,174133264
FT,174040912
HYB,173907776
MGX,173833888
LWAY,173547328
AFCG,173396976
FBLG,173237632
FLXS,173096656
BAER,172708032
MACIU,172500000
LLAP,172391616
IPHA,172188464
LFCR,172042816
SIFY,171815744
EML,171577360
LCUT,171399168
MAPS,171174512
SKGR,170710048
SPKL,170379280
CVGI,170170096
CRBU,169797456
GOEV,169455536
MYFW,169335056
BRKH,169215728
RIGL,168910848
SST,168427504
NNBR,168016128
TSQ,167722128
AJX,167399712
LAKE,166738736
BZUN,166604848
STHO,166361808
ACHV,166211904
FLC,165949408
PBYI,165941472
SCPH,165850240
MDIA,165801680
NUKKW,165778384
VIGL,165746752
PZC,165707072
CGBS,165579056
CTRN,165459520
HITI,165255616
AKA,165137168
EVBN,165133408
LCW,165012784
FSP,164970848
CBH,164828976
DM,164702416
ASRT,164565552
MCAA,164470880
AHG,164286080
MPA,164151712
HFFG,163619584
NRO,163485232
SMXT,163287568
NFYS,163264320
EVC,163161040
ISTR,162673248
CIK,162190864
MRCC,162063920
REKR,161753984
ADVM,161695472
GPMT,161525136
FLYE,161048128
BGX,161014160
ATOS,160968960
EHI,160893856
ALCY,160858016
QUIK,160539120
EVE,160354704
TEAF,160260768
SYRS,159835232
SCWO,159204000
TBRG,159077392
SPCE,158888576
RMBL,158833696
AMTX,158500144
PIM,158370208
VCXB,158331600
PWOD,158271152
STXS,157848512
UEIC,157782160
SSTI,157743856
AXTI,157615744
ABOS,157409072
NNY,157321216
TLSI,157172432
IDE,157170832
OPBK,157042208
IBAC,157018528
SMID,156940032
CGEN,156677856
DLHC,156561904
SANG,156331296
GTHX,156321392
MAMO,155288000
SAMG,155220672
AMLX,155053216
CLPR,154732176
EMLD,154683296
CFFI,154124864
GRX,153735072
ESHA,153516384
WNEB,152907840
BKSY,152387360
EDF,152251856
BMN,152215808
III,152079376
QSI,151743120
HOFT,151580416
MSD,151528208
CNTX,151496576
DRTS,151459056
RPTX,151105616
FTLF,151070576
RFAI,151025760
DMF,150698000
MCN,150686256
AEVA,150656224
CSPI,150600208
DTI,150331440
XTKG,150092464
MHF,150036320
SPE,149848816
GWH,149415824
ELLO,149218688
TUSK,149194928
MCRB,149100560
AMPX,148994464
DXYZ,148619440
IVA,148447632
FTK,148284000
TATT,148221584
FEBO,148182192
INVZ,147630768
ELEV,147523408
EVG,147493312
TRVG,147316400
RCMT,146928256
CAPR,146784992
GALT,146669504
PEBK,146605312
RDZN,146463312
ANVS,146346656
ZOM,146299472
INFU,146298704
LOGC,145484256
MMLP,145474096
GGT,145399264
RYDE,145367248
DTC,145212400
KOD,144996320
INTT,144879360
TAYD,144828272
BCSA,144357712
RDCM,143881232
FUNC,143876560
BWG,143653856
CRDL,143516464
BVFL,143448832
MVST,143241088
CMPX,143092544
LTRX,142804752
GRWG,142665440
HBIO,142449088
ORGN,142376112
CMT,142293392
PRQR,142092224
HWBK,142066928
ISRL,141720640
PDSB,141215296
MYO,141191536
EARN,141142848
GEVO,140582256
PESI,140516752
IVVD,140196288
ASM,140189456
GF,140119824
DLNG,139848352
EUDA,139807456
CTXR,139407280
FCCO,138924080
IDR,138679264
EHTH,138336624
PFD,137908400
DMO,137569600
OPTN,137342384
RMMZ,137140096
ATEK,137055872
INSG,137009840
LVO,136940112
DHAI,136636304
DMAC,136588480
BTA,136549376
IGA,136538448
BFAC,136373744
STKS,136346496
VERU,136342064
GLQ,136045488
AFBI,135968400
VOXR,135896480
FINW,135740096
MRAM,135153136
MDV,134988832
MNSB,134259616
NAZ,134216832
BANX,133833184
CRNC,133687040
NUKK,133468472
ACU,133164272
DLTH,133073576
MYND,132835104
FMN,132458120
DCF,132456176
NNAG,132037504
NTIC,131797840
MNTN,131770392
RLMD,131559520
BRAG,131540128
CRVO,131482080
ZLS,131339504
BFIN,130837352
SACH,130239536
JHS,129859584
ELA,129805416
PHYT,129636896
VFL,129532904
CIA,129295792
UBFO,128651936
OPAD,128591952
SKIL,128551944
GEOS,128276168
QIPT,128140216
GATE,127990912
ALTO,127971592
IMAB,127794976
ARC,127378936
FSFG,127338464
RMBI,127253248
KF,127027552
WILC,127021720
KCGI,127013976
PRPL,126838192
FBYD,126546200
LFT,126462672
WEA,126323552
HEQ,126105160
ATHA,126101424
ELUT,126064040
MRBK,125836872
ELMD,125767752
EVGR,125168728
ANL,124767296
MPAA,124462992
PHX,124174928
CRVS,123851576
ZENV,123817800
IFIN,123258160
BSET,123161064
SRV,122694552
PHD,122692192
KEQU,122552048
AMLI,122333992
PSQH,122333064
BOCN,122309224
PLCE,121744552
KGEI,121483296
RAPT,121464184
CMCM,121326600
FRAF,121189448
TRX,120909184
KRMD,120817496
IMUX,120705864
HNVR,120486200
KPTI,119930440
RCFA,119910504
OCCI,119769216
VXRT,119690904
SKLZ,119683808
ADAG,119665472
RCAT,119593224
CFBK,119548160
SEER,119483528
HOWL,119067800
CXE,119009896
OFS,118975128
NVCT,118947528
ESOA,118746488
TELO,118735304
CZWI,118111512
TELA,118099368
WHG,117998496
RGLS,117838616
IAF,117647584
EPSN,117500848
JHI,117176096
TVGN,116963080
GNSS,116843872
BKKT,116721984
PAI,116223936
PCF,116211432
ECBK,116135712
BYNO,116122192
XFOR,116112328
LGO,115976728
ECF,115375760
XNET,115231248
CBAT,115122176
PFTA,115101256
APXI,115056488
CGO,114864064
PROP,114708840
TOUR,114681392
CDAQ,114502312
FGBI,114418000
OPI,114137640
CBFV,113952256
DOUG,113817648
DERM,113673272
NIM,113625008
CHMI,113235544
ATOM,113195952
SPPP,113175424
RTC,112947944
BNAI,112915648
CFFS,112669896
BCOV,112347896
MVO,112067496
GSIW,112011248
SBI,111827544
PFO,111810920
ATYR,111797648
AOUT,111796184
AKYA,111118952
VFF,111100808
CATO,110793600
DHX,110698824
CRDF,110500888
PLMJ,110388480
SFBC,109971136
VERI,109945040
KSM,109926600
COYA,109136720
KOPN,109110512
CTMX,109087160
INCR,108918760
PLMI,108824032
ACR,108795568
PCSC,108563096
ARMP,108463800
TLGY,108399552
THCH,108369456
WPRT,108315688
HMNF,108185736
ALOT,108120128
SWZ,108082624
FNGR,107534112
GAIA,107382680
LARK,107287856
CSLM,107244648
BWAY,107172024
BIRD,107052288
EBMT,107024016
THCP,106930760
IVAC,106868080
IMPP,106837072
TGAA,106561024
FNWD,106549376
CAAS,106522312
OMGA,106449144
MFH,106434824
SRL,106424112
THM,106251752
BLUA,106062832
NMT,105927680
FRD,105765200
SFWL,105596800
FONR,105554624
STG,105459256
VTGN,105128032
SGMT,104837168
GECC,104812496
CPHC,104638168
SY,104329680
UFI,103851040
WMPN,103791600
YI,103653808
ACET,103538616
RMI,103327472
MGF,103310936
AXR,103001928
NXG,102975688
CCIF,102449840
CNF,102187480
HURC,101762856
LUNA,101662216
SOL,101325248
RFAIU,101300000
MYNA,101287296
CHN,101234792
ORMP,101165960
EVF,101060480
BZFD,101040560
ACNT,100993112
GIFI,100788672
VCSA,100716528
OVBC,100667072
NMI,100611512
FCAP,100599904
CMTL,100580640
SATL,100557120
LOOP,100544352
CCRD,100540560
ISSC,99889024
UNB,99426576
HNW,99350336
JLS,99346064
BEEP,99189000
SNCR,99072400
INVE,98907976
STRT,98679248
BROG,98629200
TZOO,98496960
IHD,98366080
YIBO,98333920
RFM,98118920
FXNC,97974400
OPRT,97870576
IXAQ,97823280
TYGO,97793408
ZTEK,97727128
TBMC,97590984
SUNS,97548664
BEEM,97546624
FGEN,97416264
ALLT,97257752
QSG,97153688
AUID,97086808
BOWN,96981568
MRT,96643680
IFRX,96568608
GGZ,96492464
SUP,96382672
ACAB,96375200
HGBL,96153592
ASYS,96051488
ELDN,95881432
TOP,95870920
WW,95441672
LICY,95157232
TPZ,95126240
RRGB,94890624
SGA,94888080
SILC,94777368
ZBAO,94571400
CRGO,94521000
PFX,94404984
OMEX,94187376
EPRX,94043664
GDL,93862648
SBFG,93677248
AFJK,93640240
BOLD,93468896
SSSS,93366488
MKFG,93332672
SRTS,93274464
BGSF,93236416
BCV,93066288
QETA,92870280
GNT,92732952
GLAC,92607640
MPTI,92605016
ASXC,92335040
PCM,92190568
ERH,91897800
FNWB,91872504
MNTX,91841648
AERT,91732160
BRID,91675984
MHH,91445600
BYSI,91328768
DYCQ,91153712
PPYA,91127768
SGMO,90972384
CITE,90793424
DIT,90608240
CLSD,90424640
BKHA,90366536
CXDO,90248368
ASMB,90233864
AISP,90078120
VUZI,89969280
KRNL,89815400
ACRS,89793648
SERV,89778856
BSBK,89611240
ALVR,89587336
TMTC,89540000
CMU,89479728
BCG,89455864
VTSI,89433088
VOC,89420000
TSE,89294328
ONYX,89227512
IROH,89202024
DSY,89045576
BNTC,88897384
SRBK,88613904
GAQ,88590416
CLRB,88546784
RBKB,88359352
VSEE,88324576
PSNL,88295960
IH,88200304
SPWH,88140648
GBBK,87885752
KVHI,87737088
SND,87706352
IOBT,87621600
PGP,87419136
PWUP,87357824
GNLX,87254080
MAYS,87182488
ELVA,86871544
ETON,86836800
ARYD,86820712
IMAQ,86752424
HSPO,86704552
TMQ,86666504
BHAC,86638880
XTNT,86628888
VGI,86544080
RVSB,86343992
GLU,86131376
VSTE,85996968
GRDI,85804272
PED,85781080
NEOV,85749136
CKPT,85680672
VTNR,85649752
NPAB,85616624
JEQ,85455096
KLXE,85263696
CASI,85232904
ITRG,85048912
GAMC,85031568
VATE,84945440
TTOO,84818512
BACA,84672056
LITB,84665552
NXC,84586512
PNI,84514736
VMCA,84458936
FEIM,84437320
DOMA,84353440
PROV,84323672
BMR,84226896
SCYX,83871160
FIAC,83860920
EMCG,83659240
CAPT,83609280
PLX,83580352
MAIA,83417720
PNST,83382624
FANH,83351272
TLSA,83241480
BUJA,83206608
WEL,83137200
HLVX,83033904
ASCB,82839680
IRAA,82650960
PRE,82588272
WIMI,82347408
SOHON,82343168
FAT,82334080
OAKU,82083752
LATG,82059232
DPCS,81925000
AACI,81820136
SOHOO,81684264
FATBB,81485304
KOSS,81442240
AITR,81199088
BLEU,81145744
DECA,81057760
OCFT,81015216
LSB,80981040
PBHC,80751504
SOHOB,80728024
FORA,80651824
DBVT,80554312
NCTY,80521904
PMVP,80509080
XFIN,80503248
NHTC,80387264
RR,80360976
PETS,80160064
FCO,80037608
LPTX,79972800
TCOA,79863936
MTC,79797400
ANIX,79696184
GTAC,79691600
IKNA,79625864
MIST,79624448
SKYX,79533392
GODN,79442272
INAQ,79387160
BAYA,79335448
NVNO,79312304
NB,79193440
CMRX,79161128
CSLR,79045368
PRLH,78987944
WRAP,78259136
EGRX,78137952
RSSS,78122440
JVSA,78092296
ALLK,78078536
FEXD,78055800
MGYR,78005360
AFMD,77964800
DTF,77961448
HYZN,77831088
CEV,77756232
YTRA,77662280
ATMV,77490016
IOR,77484088
BCAB,76985440
ONCY,76928192
GDST,76719112
KRON,76620360
SHLT,76501680
TETE,76418992
OPOF,76387784
FNVT,76371200
LFVN,76330608
ATMC,76157600
CNTY,76092848
CBRG,75992008
TENK,75911640
ANTX,75765656
USGO,75756056
